shipment_id,order_id,warehouse_id,vehicle_id,driver_id,route_id,dispatch_date,expected_delivery_date,actual_delivery_date,shipment_weight,shipping_cost,status,delivery_type
SHP4084,ORD4084,WH009,VEH008,DRV023,RT019,2024-11-10,2024-11-11,2024-11-11,737.89,4862.36,Delivered,Inter-City
SHP4085,ORD4085,WH005,VEH011,DRV038,RT006,2024-07-25,2024-07-27,2024-07-26,694.57,1621.66,Delivered,Local
SHP4086,ORD4086,WH003,VEH010,DRV023,RT011,2025-05-26,2025-05-27,2025-05-27,767.03,6107.78,Delivered,Inter-City
SHP4087,ORD4087,WH008,VEH009,DRV050,RT007,2024-12-06,2024-12-07,2024-12-06,598.94,3046.18,Delivered,Local
SHP4088,ORD4088,WH007,VEH007,DRV009,RT016,2025-12-18,2025-12-19,2025-12-19,158.09,410.69,In Transit,Inter-City
SHP4089,ORD4089,WH005,VEH002,DRV009,RT017,2024-03-17,2024-03-18,2024-03-18,962.48,1941.58,Returned,Inter-City
SHP4090,ORD4090,WH008,VEH013,DRV015,RT010,2024-10-07,2024-10-09,2024-10-09,283.44,1272.85,Delivered,Local
SHP4091,ORD4091,WH003,VEH013,DRV014,RT008,2025-01-10,2025-01-14,2025-01-13,78.47,346.9,Delivered,Inter-City
SHP4092,ORD4092,WH003,VEH019,DRV036,RT016,2024-02-08,2024-02-15,2024-02-15,175.2,508.87,Returned,Inter-City
SHP4093,ORD4093,WH006,VEH003,DRV018,RT008,2024-12-25,2025-01-01,2025-01-01,477.47,2815.99,Delivered,Local
SHP4094,ORD4094,WH007,VEH017,DRV024,RT002,2024-09-26,2024-10-02,2024-10-02,745.72,4440.5,In Transit,Inter-City
SHP4095,ORD4095,WH009,VEH012,DRV011,RT013,2024-02-22,2024-02-28,2024-02-28,822.84,6541.7,Delivered,Inter-City
SHP4096,ORD4096,WH006,VEH010,DRV042,RT016,2024-06-06,2024-06-08,2024-06-07,40.35,158.06,Delivered,Local
SHP4097,ORD4097,WH006,VEH008,DRV003,RT013,2024-03-19,2024-03-20,2024-03-20,614.74,1245.22,Delivered,Inter-City
SHP4098,ORD4098,WH006,VEH017,DRV039,RT005,2025-04-29,2025-05-02,2025-04-30,169.3,610.79,Delivered,Inter-City
SHP4099,ORD4099,WH009,VEH016,DRV003,RT012,2025-03-04,2025-03-09,2025-03-09,795.74,6271.43,Returned,Inter-City
SHP4100,ORD4100,WH004,VEH008,DRV022,RT012,2025-01-01,2025-01-05,2025-01-05,511.57,2834.3,Delivered,Local
SHP4101,ORD4101,WH002,VEH017,DRV050,RT005,2025-07-23,2025-07-26,2025-07-26,614.46,4096.89,Delivered,Local
SHP4102,ORD4102,WH005,VEH017,DRV025,RT019,2025-07-27,2025-07-28,2025-07-28,874.86,5511.11,Delivered,Local
SHP4103,ORD4103,WH008,VEH007,DRV013,RT017,2024-01-04,2024-01-08,2024-01-06,973.73,7611.37,Delivered,Inter-City
SHP4104,ORD4104,WH007,VEH013,DRV001,RT019,2025-11-20,2025-11-23,2025-11-23,307.46,1456.04,Delivered,Inter-City
SHP4105,ORD4105,WH006,VEH001,DRV007,RT015,2024-11-18,2024-11-19,2024-11-18,415.31,2920.73,Delivered,Inter-City
SHP4106,ORD4106,WH006,VEH011,DRV034,RT020,2025-09-18,2025-09-24,2025-09-22,43.72,191.77,Delivered,Inter-City
SHP4107,ORD4107,WH009,VEH013,DRV038,RT016,2025-12-29,2026-01-04,2026-01-04,167.99,506.56,Delivered,Inter-City
SHP4108,ORD4108,WH003,VEH002,DRV017,RT008,2024-01-19,2024-01-20,2024-01-19,242.88,579.13,Delivered,Inter-City
SHP4109,ORD4109,WH002,VEH002,DRV028,RT019,2025-04-25,2025-05-02,2025-05-02,740.29,2574.35,Delivered,Inter-City
SHP4110,ORD4110,WH004,VEH011,DRV038,RT003,2025-11-18,2025-11-25,2025-11-25,845.91,6676.15,Delivered,Local
SHP4111,ORD4111,WH003,VEH002,DRV010,RT018,2025-02-11,2025-02-12,2025-02-12,816.65,2693.14,Delivered,Inter-City
SHP4112,ORD4112,WH009,VEH014,DRV044,RT004,2024-10-03,2024-10-04,2024-10-02,772.61,4493.57,Delivered,Inter-City
SHP4113,ORD4113,WH006,VEH010,DRV009,RT005,2024-09-24,2024-09-30,2024-10-05,160.42,597.32,Delayed,Inter-City
SHP4114,ORD4114,WH001,VEH005,DRV015,RT005,2025-12-20,2025-12-21,2025-12-21,32.09,100.89,Delivered,Inter-City
SHP4115,ORD4115,WH008,VEH017,DRV039,RT006,2025-07-11,2025-07-17,2025-07-15,165.31,987.52,Delivered,Inter-City
SHP4116,ORD4116,WH006,VEH002,DRV042,RT019,2025-05-15,2025-05-20,2025-05-20,100.4,762.25,Returned,Local
SHP4117,ORD4117,WH006,VEH008,DRV049,RT006,2025-09-10,2025-09-13,2025-09-12,120.99,925.08,Delivered,Local
SHP4118,ORD4118,WH007,VEH006,DRV038,RT009,2025-12-14,2025-12-19,2025-12-18,410.86,2025.19,Delivered,Local
SHP4119,ORD4119,WH007,VEH010,DRV004,RT018,2025-09-02,2025-09-09,2025-09-08,461.08,3505.89,Delivered,Local
SHP4120,ORD4120,WH004,VEH013,DRV005,RT009,2024-01-04,2024-01-09,2024-01-09,5.27,25.24,Delivered,Inter-City
SHP4121,ORD4121,WH010,VEH002,DRV026,RT008,2024-08-31,2024-09-04,2024-09-04,133.22,1024.53,Delivered,Local
SHP4122,ORD4122,WH002,VEH011,DRV028,RT016,2024-06-16,2024-06-20,2024-06-20,492.43,3740.07,Delivered,Inter-City
SHP4123,ORD4123,WH004,VEH014,DRV012,RT019,2024-05-29,2024-06-01,2024-06-04,812.59,4884.53,Delayed,Inter-City
SHP4124,ORD4124,WH010,VEH016,DRV046,RT015,2025-04-10,2025-04-12,2025-04-12,546.17,3521.41,Returned,Inter-City
SHP4125,ORD4125,WH005,VEH007,DRV033,RT005,2024-03-06,2024-03-09,2024-03-09,435.02,2420.47,In Transit,Inter-City
SHP4126,ORD4126,WH003,VEH006,DRV011,RT017,2024-08-16,2024-08-18,2024-08-23,722.12,1802.62,Delayed,Local
SHP4127,ORD4127,WH009,VEH011,DRV012,RT006,2024-08-10,2024-08-13,2024-08-13,603.38,1307.94,Returned,Inter-City
SHP4128,ORD4128,WH003,VEH016,DRV044,RT001,2025-08-17,2025-08-24,2025-08-22,294.81,2335.1,Delivered,Local
SHP4129,ORD4129,WH001,VEH004,DRV018,RT010,2024-03-17,2024-03-19,2024-03-18,341.7,1012.26,Delivered,Local
SHP4130,ORD4130,WH010,VEH005,DRV017,RT012,2025-02-01,2025-02-05,2025-02-03,31.15,186.65,Delivered,Local
SHP4131,ORD4131,WH010,VEH008,DRV037,RT008,2025-12-15,2025-12-21,2025-12-24,39.43,177.04,Delayed,Local
SHP4132,ORD4132,WH003,VEH020,DRV045,RT007,2024-07-20,2024-07-26,2024-07-25,281.94,1160.04,Delivered,Local
SHP4133,ORD4133,WH004,VEH011,DRV036,RT008,2024-07-31,2024-08-06,2024-08-04,449.55,2635.98,Delivered,Local
SHP4134,ORD4134,WH010,VEH012,DRV040,RT003,2025-09-16,2025-09-17,2025-09-16,246.1,539.85,Delivered,Inter-City
SHP4135,ORD4135,WH005,VEH011,DRV036,RT016,2025-01-05,2025-01-10,2025-01-09,63.9,395.92,Delivered,Local
SHP4136,ORD4136,WH003,VEH012,DRV031,RT005,2024-08-18,2024-08-20,2024-08-18,699.65,2201.47,Delivered,Local
SHP4137,ORD4137,WH001,VEH016,DRV001,RT018,2025-03-07,2025-03-14,2025-03-14,889.04,4752.2,Returned,Inter-City
SHP4138,ORD4138,WH010,VEH010,DRV033,RT010,2025-02-07,2025-02-13,2025-02-12,288.7,1823.02,Delivered,Local
SHP4139,ORD4139,WH006,VEH006,DRV048,RT020,2024-04-10,2024-04-13,2024-04-11,253.36,1064.21,Delivered,Local
SHP4140,ORD4140,WH007,VEH012,DRV003,RT018,2025-10-15,2025-10-22,2025-10-21,573.52,3433.91,Delivered,Inter-City
SHP4141,ORD4141,WH003,VEH015,DRV043,RT001,2024-06-25,2024-06-28,2024-06-28,679.1,2861.66,Delivered,Local
SHP4142,ORD4142,WH005,VEH004,DRV008,RT002,2025-01-11,2025-01-14,2025-01-12,413.43,2447.53,Delivered,Inter-City
SHP4143,ORD4143,WH002,VEH005,DRV028,RT014,2025-04-01,2025-04-05,2025-04-03,509.86,3424.07,Delivered,Inter-City
SHP4144,ORD4144,WH010,VEH009,DRV004,RT011,2025-08-05,2025-08-09,2025-08-09,305.71,676.36,Returned,Inter-City
SHP4145,ORD4145,WH004,VEH014,DRV018,RT006,2024-10-22,2024-10-29,2024-10-28,760.93,5988.88,Delivered,Inter-City
SHP4146,ORD4146,WH003,VEH001,DRV028,RT011,2024-10-04,2024-10-11,2024-10-09,733.84,2085.13,Delivered,Inter-City
SHP4147,ORD4147,WH007,VEH003,DRV019,RT008,2024-11-01,2024-11-08,2024-11-08,697.01,5181.64,Delivered,Local
SHP4148,ORD4148,WH004,VEH016,DRV005,RT012,2024-06-01,2024-06-08,2024-06-06,270.16,1828.79,Delivered,Local
SHP4149,ORD4149,WH001,VEH020,DRV005,RT011,2025-11-23,2025-11-30,2025-11-29,535.83,3163.15,Delivered,Inter-City
SHP4150,ORD4150,WH001,VEH020,DRV048,RT012,2024-09-03,2024-09-09,2024-09-09,748.7,2334.45,Delivered,Local
SHP4151,ORD4151,WH006,VEH006,DRV048,RT013,2024-10-09,2024-10-14,2024-10-13,285.32,1510.52,Delivered,Inter-City
SHP4152,ORD4152,WH001,VEH014,DRV029,RT013,2024-10-24,2024-10-27,2024-10-27,167.51,750.69,Returned,Local
SHP4153,ORD4153,WH004,VEH002,DRV030,RT001,2025-04-16,2025-04-21,2025-04-21,735.87,4702.52,Delivered,Inter-City
SHP4154,ORD4154,WH001,VEH004,DRV009,RT010,2024-10-23,2024-10-28,2024-10-28,375.06,2113.84,Delivered,Inter-City
SHP4155,ORD4155,WH005,VEH005,DRV007,RT004,2025-06-05,2025-06-09,2025-06-08,717.88,4248.03,Delivered,Inter-City
SHP4156,ORD4156,WH001,VEH009,DRV017,RT019,2024-03-12,2024-03-19,2024-03-19,659.6,4403.25,Delivered,Local
SHP4157,ORD4157,WH001,VEH015,DRV011,RT007,2025-12-05,2025-12-06,2025-12-04,840.75,3161.75,Delivered,Inter-City
SHP4158,ORD4158,WH010,VEH006,DRV002,RT010,2025-08-05,2025-08-10,2025-08-10,21.19,164.13,Delivered,Inter-City
SHP4159,ORD4159,WH005,VEH002,DRV017,RT003,2024-05-13,2024-05-14,2024-05-14,461.13,2779.45,Delivered,Local
SHP4160,ORD4160,WH005,VEH007,DRV005,RT001,2024-12-22,2024-12-25,2024-12-25,220.94,924.99,Delivered,Inter-City
SHP4161,ORD4161,WH009,VEH017,DRV030,RT018,2024-11-20,2024-11-21,2024-11-20,418.18,2770.27,Delivered,Inter-City
SHP4162,ORD4162,WH008,VEH012,DRV042,RT004,2024-09-30,2024-10-01,2024-09-30,524.77,2137.59,Delivered,Inter-City
SHP4163,ORD4163,WH002,VEH011,DRV026,RT001,2025-08-03,2025-08-06,2025-08-06,269.51,751.81,Delivered,Local
SHP4164,ORD4164,WH008,VEH016,DRV004,RT005,2024-03-07,2024-03-10,2024-03-10,542.18,1458.0,Delivered,Inter-City
SHP4165,ORD4165,WH006,VEH004,DRV008,RT003,2025-12-27,2025-12-31,2025-12-31,865.69,4177.21,Delivered,Inter-City
SHP4166,ORD4166,WH002,VEH009,DRV014,RT012,2025-09-23,2025-09-25,2025-09-24,116.3,506.76,Delivered,Inter-City
SHP4167,ORD4167,WH007,VEH011,DRV001,RT009,2025-12-15,2025-12-22,2025-12-21,190.84,745.34,Delivered,Local
SHP4168,ORD4168,WH004,VEH004,DRV045,RT002,2025-05-23,2025-05-25,2025-05-24,897.21,2800.51,Delivered,Inter-City
SHP4169,ORD4169,WH001,VEH015,DRV010,RT011,2024-02-02,2024-02-07,2024-02-05,988.51,3880.18,Delivered,Local
SHP4170,ORD4170,WH003,VEH010,DRV002,RT018,2025-06-13,2025-06-17,2025-06-15,792.21,5100.36,Delivered,Inter-City
SHP4171,ORD4171,WH007,VEH019,DRV009,RT011,2024-08-23,2024-08-30,2024-08-30,410.47,1065.09,Delivered,Inter-City
SHP4172,ORD4172,WH001,VEH019,DRV048,RT020,2025-08-11,2025-08-13,2025-08-13,833.98,4624.16,Delivered,Inter-City
SHP4173,ORD4173,WH002,VEH009,DRV050,RT002,2024-01-27,2024-02-03,2024-02-01,613.1,3084.15,Delivered,Inter-City
SHP4174,ORD4174,WH003,VEH020,DRV029,RT004,2025-08-24,2025-08-26,2025-08-24,702.3,4743.84,Delivered,Local
SHP4175,ORD4175,WH003,VEH017,DRV034,RT015,2024-11-09,2024-11-15,2024-11-15,81.49,510.12,Returned,Local
SHP4176,ORD4176,WH005,VEH020,DRV010,RT012,2024-09-28,2024-10-04,2024-10-04,301.36,1200.82,Delivered,Inter-City
SHP4177,ORD4177,WH001,VEH005,DRV026,RT014,2024-09-23,2024-09-29,2024-09-29,481.81,2503.14,Delivered,Inter-City
SHP4178,ORD4178,WH007,VEH020,DRV026,RT014,2024-10-12,2024-10-17,2024-10-17,879.33,1956.64,Delivered,Inter-City
SHP4179,ORD4179,WH002,VEH006,DRV037,RT005,2025-12-16,2025-12-20,2025-12-20,152.67,553.66,In Transit,Local
SHP4180,ORD4180,WH001,VEH014,DRV032,RT016,2025-05-24,2025-05-29,2025-06-03,237.41,1023.83,Delayed,Local
SHP4181,ORD4181,WH008,VEH017,DRV005,RT001,2025-05-20,2025-05-21,2025-05-26,692.71,1945.49,Delayed,Local
SHP4182,ORD4182,WH001,VEH017,DRV040,RT008,2025-10-10,2025-10-13,2025-10-13,717.28,5141.05,Delivered,Inter-City
SHP4183,ORD4183,WH004,VEH007,DRV048,RT004,2024-12-29,2025-01-02,2024-12-31,182.52,980.42,Delivered,Inter-City
SHP4184,ORD4184,WH004,VEH014,DRV025,RT003,2025-12-28,2026-01-01,2026-01-03,21.07,98.55,Delayed,Inter-City
SHP4185,ORD4185,WH003,VEH019,DRV021,RT004,2025-11-26,2025-11-28,2025-11-28,384.45,2712.65,In Transit,Inter-City
SHP4186,ORD4186,WH007,VEH002,DRV044,RT018,2025-03-04,2025-03-09,2025-03-08,777.01,6111.43,Delivered,Local
SHP4187,ORD4187,WH001,VEH018,DRV018,RT001,2025-11-20,2025-11-22,2025-11-20,31.83,172.13,Delivered,Local
SHP4188,ORD4188,WH008,VEH013,DRV031,RT007,2025-02-25,2025-02-26,2025-02-24,420.33,3080.14,Delivered,Local
SHP4189,ORD4189,WH004,VEH007,DRV038,RT020,2025-10-25,2025-10-28,2025-10-28,394.17,2449.08,Delivered,Local
SHP4190,ORD4190,WH008,VEH014,DRV001,RT011,2024-12-28,2024-12-29,2025-01-03,647.36,3814.01,Delayed,Inter-City
SHP4191,ORD4191,WH006,VEH002,DRV044,RT020,2024-02-24,2024-02-29,2024-02-29,47.84,275.29,Delivered,Inter-City
SHP4192,ORD4192,WH003,VEH012,DRV004,RT019,2025-06-01,2025-06-08,2025-06-08,354.73,2786.96,Delivered,Inter-City
SHP4193,ORD4193,WH006,VEH014,DRV019,RT010,2024-03-20,2024-03-25,2024-03-23,750.06,4987.16,Delivered,Local
SHP4194,ORD4194,WH003,VEH009,DRV014,RT014,2024-03-08,2024-03-12,2024-03-12,374.94,2322.75,Delivered,Inter-City
SHP4195,ORD4195,WH010,VEH019,DRV040,RT002,2025-03-26,2025-03-30,2025-03-30,583.35,3834.9,Delivered,Inter-City
SHP4196,ORD4196,WH009,VEH004,DRV048,RT010,2025-09-17,2025-09-22,2025-09-22,415.99,2134.55,Delivered,Local
SHP4197,ORD4197,WH010,VEH001,DRV016,RT005,2024-04-05,2024-04-09,2024-04-08,282.69,1979.15,Delivered,Local
SHP4198,ORD4198,WH002,VEH004,DRV050,RT016,2025-03-21,2025-03-25,2025-03-24,374.49,2926.37,Delivered,Inter-City
SHP4199,ORD4199,WH001,VEH009,DRV013,RT016,2024-12-13,2024-12-19,2024-12-19,739.12,1944.84,Delivered,Inter-City
SHP4200,ORD4200,WH008,VEH012,DRV042,RT005,2024-06-30,2024-07-05,2024-07-04,57.18,299.07,Delivered,Inter-City
SHP4201,ORD4201,WH009,VEH013,DRV003,RT007,2025-08-20,2025-08-21,2025-08-21,216.84,1078.61,Returned,Inter-City
SHP4202,ORD4202,WH009,VEH014,DRV029,RT012,2025-02-09,2025-02-13,2025-02-13,951.76,6777.06,Returned,Inter-City
SHP4203,ORD4203,WH006,VEH003,DRV021,RT008,2024-09-21,2024-09-27,2024-09-27,700.23,5512.18,Returned,Inter-City
SHP4204,ORD4204,WH005,VEH007,DRV039,RT005,2025-05-23,2025-05-24,2025-05-22,109.13,255.4,Delivered,Inter-City
SHP4205,ORD4205,WH009,VEH002,DRV049,RT001,2024-07-31,2024-08-04,2024-08-02,93.55,188.3,Delivered,Inter-City
SHP4206,ORD4206,WH001,VEH008,DRV041,RT005,2024-01-06,2024-01-11,2024-01-11,847.84,3003.47,Delivered,Inter-City
SHP4207,ORD4207,WH002,VEH013,DRV001,RT020,2025-12-02,2025-12-07,2025-12-07,29.46,140.94,In Transit,Local
SHP4208,ORD4208,WH008,VEH017,DRV035,RT012,2024-04-26,2024-04-30,2024-04-29,88.95,187.76,Delivered,Inter-City
SHP4209,ORD4209,WH007,VEH009,DRV020,RT009,2025-09-05,2025-09-06,2025-09-06,284.29,1906.01,Returned,Inter-City
SHP4210,ORD4210,WH005,VEH013,DRV046,RT003,2025-03-20,2025-03-26,2025-03-26,129.51,390.27,Delivered,Inter-City
SHP4211,ORD4211,WH008,VEH015,DRV009,RT014,2024-04-17,2024-04-18,2024-04-17,272.22,1603.13,Delivered,Inter-City
SHP4212,ORD4212,WH001,VEH006,DRV047,RT013,2024-01-20,2024-01-26,2024-01-26,525.61,2004.49,Delivered,Inter-City
SHP4213,ORD4213,WH007,VEH012,DRV047,RT011,2025-08-21,2025-08-23,2025-08-23,708.75,3916.91,Delivered,Local
SHP4214,ORD4214,WH007,VEH018,DRV033,RT013,2024-09-13,2024-09-20,2024-09-18,578.25,1910.14,Delivered,Inter-City
SHP4215,ORD4215,WH004,VEH019,DRV029,RT009,2024-12-26,2024-12-28,2024-12-26,963.57,5004.25,Delivered,Local
SHP4216,ORD4216,WH003,VEH008,DRV035,RT010,2025-07-23,2025-07-27,2025-07-26,88.84,518.29,Delivered,Inter-City
SHP4217,ORD4217,WH005,VEH009,DRV015,RT008,2025-11-16,2025-11-22,2025-11-21,904.48,3858.92,Delivered,Local
SHP4218,ORD4218,WH001,VEH020,DRV004,RT017,2024-12-03,2024-12-07,2024-12-07,342.75,2285.28,Returned,Inter-City
SHP4219,ORD4219,WH008,VEH020,DRV020,RT015,2025-02-05,2025-02-12,2025-02-12,109.16,686.83,Delivered,Local
SHP4220,ORD4220,WH005,VEH006,DRV046,RT019,2024-01-17,2024-01-18,2024-01-18,289.08,1607.81,Delivered,Local
SHP4221,ORD4221,WH008,VEH018,DRV022,RT006,2024-07-26,2024-07-29,2024-07-28,725.82,4319.28,Delivered,Inter-City
SHP4222,ORD4222,WH006,VEH003,DRV011,RT004,2025-03-12,2025-03-16,2025-03-15,736.47,5099.05,Delivered,Inter-City
SHP4223,ORD4223,WH010,VEH014,DRV003,RT003,2024-01-21,2024-01-25,2024-01-29,874.34,4401.47,Delayed,Inter-City
SHP4224,ORD4224,WH010,VEH015,DRV033,RT006,2025-12-23,2025-12-26,2025-12-26,133.79,564.21,In Transit,Inter-City
SHP4225,ORD4225,WH007,VEH012,DRV036,RT005,2025-08-13,2025-08-15,2025-08-13,818.9,2868.82,Delivered,Inter-City
SHP4226,ORD4226,WH001,VEH010,DRV047,RT010,2025-10-03,2025-10-06,2025-10-06,690.97,5035.54,Delivered,Local
SHP4227,ORD4227,WH009,VEH013,DRV013,RT017,2024-07-22,2024-07-28,2024-07-27,380.13,2923.52,Delivered,Inter-City
SHP4228,ORD4228,WH007,VEH020,DRV049,RT001,2025-06-19,2025-06-20,2025-06-19,297.74,1544.18,Delivered,Inter-City
SHP4229,ORD4229,WH001,VEH005,DRV039,RT013,2024-12-04,2024-12-06,2024-12-06,688.89,4311.11,Delivered,Inter-City
SHP4230,ORD4230,WH004,VEH003,DRV023,RT007,2024-01-23,2024-01-27,2024-01-27,468.96,2628.78,Delivered,Inter-City
SHP4231,ORD4231,WH002,VEH020,DRV003,RT010,2025-12-23,2025-12-28,2026-01-01,518.8,3975.5,Delayed,Inter-City
SHP4232,ORD4232,WH002,VEH012,DRV004,RT017,2025-12-28,2026-01-04,2026-01-02,802.71,5997.98,Delivered,Inter-City
SHP4233,ORD4233,WH004,VEH009,DRV021,RT003,2024-07-02,2024-07-07,2024-07-05,153.22,1218.21,Delivered,Local
SHP4234,ORD4234,WH005,VEH012,DRV018,RT003,2025-06-04,2025-06-06,2025-06-06,203.31,1011.88,In Transit,Local
SHP4235,ORD4235,WH009,VEH004,DRV020,RT016,2025-12-26,2025-12-29,2025-12-29,148.98,610.87,Returned,Local
SHP4236,ORD4236,WH008,VEH010,DRV015,RT017,2024-05-16,2024-05-17,2024-05-19,596.86,4152.01,Delayed,Local
SHP4237,ORD4237,WH001,VEH002,DRV029,RT017,2025-03-14,2025-03-18,2025-03-17,867.83,3475.05,Delivered,Local
SHP4238,ORD4238,WH001,VEH011,DRV013,RT011,2025-05-10,2025-05-17,2025-05-15,634.13,4382.18,Delivered,Inter-City
SHP4239,ORD4239,WH001,VEH008,DRV026,RT015,2024-08-01,2024-08-03,2024-08-02,72.62,224.0,Delivered,Local
SHP4240,ORD4240,WH005,VEH016,DRV018,RT003,2024-12-30,2025-01-06,2025-01-06,831.82,5329.89,Delivered,Local
SHP4241,ORD4241,WH003,VEH020,DRV021,RT014,2025-03-01,2025-03-07,2025-03-07,643.06,3247.34,Delivered,Inter-City
SHP4242,ORD4242,WH003,VEH009,DRV042,RT008,2025-03-02,2025-03-05,2025-03-10,345.31,1609.73,Delayed,Local
SHP4243,ORD4243,WH003,VEH015,DRV044,RT012,2025-05-22,2025-05-26,2025-05-26,64.87,280.3,Delivered,Inter-City
SHP4244,ORD4244,WH005,VEH013,DRV002,RT003,2025-05-19,2025-05-25,2025-05-24,767.06,4274.67,Delivered,Inter-City
SHP4245,ORD4245,WH005,VEH001,DRV047,RT002,2024-03-03,2024-03-10,2024-03-08,590.23,2339.92,Delivered,Local
SHP4246,ORD4246,WH009,VEH007,DRV044,RT011,2025-09-06,2025-09-12,2025-09-11,829.84,3880.88,Delivered,Local
SHP4247,ORD4247,WH004,VEH018,DRV031,RT016,2025-05-05,2025-05-09,2025-05-08,264.4,741.48,Delivered,Local
SHP4248,ORD4248,WH005,VEH016,DRV049,RT004,2024-10-16,2024-10-19,2024-10-19,886.52,4175.71,Delivered,Inter-City
SHP4249,ORD4249,WH001,VEH005,DRV035,RT006,2025-03-04,2025-03-11,2025-03-10,798.65,4687.45,Delivered,Local
SHP4250,ORD4250,WH007,VEH011,DRV012,RT019,2024-08-16,2024-08-22,2024-08-22,379.54,1583.32,In Transit,Local
SHP4251,ORD4251,WH003,VEH015,DRV024,RT009,2024-12-15,2024-12-21,2024-12-20,18.81,125.55,Delivered,Inter-City
SHP4252,ORD4252,WH010,VEH017,DRV049,RT019,2024-09-09,2024-09-14,2024-09-13,364.44,1511.76,Delivered,Inter-City
SHP4253,ORD4253,WH004,VEH013,DRV043,RT010,2025-10-05,2025-10-07,2025-10-07,687.41,4905.51,Delivered,Inter-City
SHP4254,ORD4254,WH005,VEH015,DRV003,RT011,2024-09-20,2024-09-23,2024-09-22,866.28,3593.59,Delivered,Inter-City
SHP4255,ORD4255,WH004,VEH020,DRV043,RT001,2024-03-10,2024-03-15,2024-03-13,656.78,2831.08,Delivered,Inter-City
SHP4256,ORD4256,WH010,VEH006,DRV029,RT002,2024-10-06,2024-10-13,2024-10-13,513.89,2048.86,Delivered,Inter-City
SHP4257,ORD4257,WH003,VEH017,DRV029,RT003,2024-12-27,2025-01-03,2025-01-01,520.12,1887.26,Delivered,Inter-City
SHP4258,ORD4258,WH005,VEH008,DRV002,RT005,2025-08-19,2025-08-24,2025-08-22,663.94,4907.53,Delivered,Inter-City
SHP4259,ORD4259,WH004,VEH018,DRV021,RT010,2024-10-03,2024-10-10,2024-10-10,848.01,5782.37,Returned,Inter-City
SHP4260,ORD4260,WH001,VEH005,DRV040,RT009,2025-07-02,2025-07-09,2025-07-09,305.04,1386.67,Delivered,Local
SHP4261,ORD4261,WH009,VEH013,DRV045,RT020,2025-12-29,2026-01-03,2026-01-01,623.7,3265.43,Delivered,Local
SHP4262,ORD4262,WH008,VEH013,DRV013,RT009,2025-11-03,2025-11-05,2025-11-04,169.73,786.73,Delivered,Inter-City
SHP4263,ORD4263,WH008,VEH004,DRV008,RT012,2025-04-01,2025-04-06,2025-04-05,197.56,1322.13,Delivered,Inter-City
SHP4264,ORD4264,WH009,VEH003,DRV022,RT014,2024-05-05,2024-05-12,2024-05-11,161.08,1037.89,Delivered,Local
SHP4265,ORD4265,WH004,VEH013,DRV031,RT003,2024-08-28,2024-09-03,2024-09-01,723.88,2305.51,Delivered,Inter-City
SHP4266,ORD4266,WH005,VEH001,DRV045,RT007,2024-03-18,2024-03-23,2024-03-21,844.26,3703.61,Delivered,Inter-City
SHP4267,ORD4267,WH007,VEH004,DRV028,RT006,2024-11-14,2024-11-20,2024-11-20,675.96,2962.52,Returned,Local
SHP4268,ORD4268,WH009,VEH017,DRV047,RT019,2025-10-20,2025-10-26,2025-10-25,482.12,3632.87,Delivered,Inter-City
SHP4269,ORD4269,WH003,VEH003,DRV033,RT005,2024-07-03,2024-07-06,2024-07-05,571.65,3301.29,Delivered,Local
SHP4270,ORD4270,WH003,VEH005,DRV017,RT016,2025-02-18,2025-02-24,2025-02-22,426.49,961.52,Delivered,Inter-City
SHP4271,ORD4271,WH008,VEH004,DRV026,RT015,2024-04-04,2024-04-10,2024-04-10,271.33,1626.23,Returned,Inter-City
SHP4272,ORD4272,WH006,VEH015,DRV040,RT005,2024-12-07,2024-12-11,2024-12-09,373.75,1134.41,Delivered,Inter-City
SHP4273,ORD4273,WH006,VEH005,DRV039,RT017,2024-02-26,2024-02-27,2024-02-25,193.16,1265.35,Delivered,Inter-City
SHP4274,ORD4274,WH004,VEH015,DRV016,RT009,2024-12-15,2024-12-18,2024-12-18,995.65,4848.81,Delivered,Inter-City
SHP4275,ORD4275,WH002,VEH003,DRV023,RT011,2025-06-14,2025-06-16,2025-06-16,948.89,5071.09,Delivered,Inter-City
SHP4276,ORD4276,WH010,VEH011,DRV006,RT015,2024-04-04,2024-04-11,2024-04-09,968.11,4555.62,Delivered,Inter-City
SHP4277,ORD4277,WH001,VEH014,DRV030,RT016,2025-10-30,2025-11-03,2025-11-01,607.69,4229.67,Delivered,Inter-City
SHP4278,ORD4278,WH002,VEH007,DRV007,RT013,2024-10-31,2024-11-03,2024-11-03,555.77,1755.67,Delivered,Local
SHP4279,ORD4279,WH005,VEH006,DRV023,RT011,2024-01-09,2024-01-16,2024-01-16,961.19,3334.33,Delivered,Local
SHP4280,ORD4280,WH003,VEH003,DRV003,RT004,2024-06-13,2024-06-16,2024-06-19,699.62,3293.06,Delayed,Local
SHP4281,ORD4281,WH010,VEH003,DRV019,RT019,2025-08-25,2025-08-31,2025-09-05,361.37,1960.45,Delayed,Inter-City
SHP4282,ORD4282,WH008,VEH016,DRV003,RT008,2024-04-07,2024-04-13,2024-04-12,6.85,31.32,Delivered,Inter-City
SHP4283,ORD4283,WH003,VEH012,DRV036,RT007,2024-07-10,2024-07-11,2024-07-11,899.48,6125.16,Delivered,Inter-City
